employee_id,name,role,department,performance,experience,training_hours,salary,remote_share,team_size,manager_quality
E101048,Zdenka Weinhold B.Sc.,HR Specialist,HR,156.707504830313,12,42.230875603804996,55152.29940313817,0.5896764040786834,14,2
E101049,Janos Eimer,Account Manager,Sales,167.29026350087832,13,50.56184139626095,59364.85103015959,0.31276396480480145,3,1
E101050,Anneli Scheel-Rosenow,Recruiter,HR,166.0492553957756,7,51.044949854426335,45472.8840027016,0.28282652789921753,4,5
E101051,Heinz-Joachim Spieß,Line Manager,IT,125.04051304137414,7,33.9834759781856,40765.818479161884,0.6904944283179878,4,1
E101052,Ernest Hornich-Heß,HR Business Partner,HR,163.69770896009985,14,37.93815199374237,54854.00196514838,0.6377100888827228,14,3
E101053,Ursula Kreusel,DevOps Engineer,IT,173.36615118838563,12,35.998064989856275,46801.47351690982,0.2531136162555923,14,4
E101054,Frieda Mentzel,HR Business Partner,HR,143.4329610054019,6,24.649812373341252,37730.39851239641,0.5978284042610933,13,3
E101055,Edelgard Bruder,Sales Representative,Sales,151.19046631755387,4,45.37517383020115,47810.34180949264,0.7197024380525384,10,3
E101056,Cetin Zahn B.Sc.,Data Scientist,IT,179.8742211329042,16,40.38503645634809,58039.98212952378,0.4269587409437242,3,5
E101057,Bernhard Gehringer-Mende,IT Project Lead,IT,211.12167599367467,15,54.40585080601879,54033.1059377809,0.5270088776422147,6,5
E101058,Frederike Ladeck B.Sc.,Data Scientist,IT,148.2475876395363,1,31.76794902698577,33599.639309223865,0.451780336994191,12,5
E101059,Wiebke Winkler,Data Scientist,IT,194.53385729760902,17,50.886965586176956,63448.1762035407,0.6506256720036944,14,2
E101060,Henner Jäntsch MBA.,Line Manager,HR,163.86736829729102,16,51.59234150284205,61022.03381575387,0.4662816051877213,7,3
E101061,Silja Dussen van,HR Manager,HR,142.94053054231995,6,40.470716868078874,49045.22983206045,0.17208334082475263,11,2
E101062,Damian Striebitz,IT Project Lead,IT,146.5868379492519,12,18.29138429166331,56745.633377791826,0.8846439414714835,9,1
E101063,Sabine Tlustek,IT Project Lead,IT,175.06594603815833,17,34.874323425557094,61350.035341482624,0.20394889654230847,10,4
E101064,Ekkehart Junken,IT Project Lead,IT,195.6621918756012,13,57.85871124304117,53877.6204120411,0.2808433591568042,13,4
E101065,Bartholomäus Trub-Hering,Software Engineer,IT,194.6519059072977,17,42.970557714919096,61487.06743047157,0.6910485249394731,11,4
E101066,Heidelinde Peukert,Account Manager,Sales,170.1963388249631,12,46.93399705871886,58373.698107901284,0.27450381558898623,9,4
E101067,Mike Jacob,Sales Representative,Sales,144.38884324544563,10,39.108334183650314,48459.261852734315,0.8035977036011481,7,2
E101068,Roswita Gertz,Account Manager,Sales,177.74363505403616,20,37.76557090136872,61034.23248772925,0.3362595494526163,7,2
E101069,Willibert Lachmann,Sales Lead,Sales,163.7345028618816,20,21.326554313004937,69758.40160632828,0.8412296975401651,12,1
E101070,Kriemhild Weiß B.A.,Sales Representative,Sales,200.13461883950328,15,47.94739217055307,52314.86999436036,0.24065270753363685,13,4
E101071,Herwig Dobes,Line Manager,Sales,203.17613886283058,16,50.79681204722377,72921.1530087745,0.5036882638416919,8,3
E101072,Burghard Aumann-Bolander,Line Manager,Sales,125.79755038293838,7,30.491377145333118,39171.66043076385,0.7438931803619059,7,2
E101073,Dr. Eckart Kühnert B.Eng.,Business Development Manager,Sales,192.87434032029105,18,38.211448784916925,65190.676173211345,0.6436633473844859,14,4
E101074,Klaus-D. Schaaf,HR Business Partner,HR,181.9604222360524,19,36.862587226457094,69291.01367350569,0.2971380211255849,13,3
E101075,Trude Bruder,Line Manager,IT,199.5319060688675,14,44.20153293986286,56556.70919660385,0.6373622376784973,11,4
E101076,Antonino Gumprich,Sales Representative,Sales,149.92818952306902,8,34.55636418490905,44549.847992669034,0.7707911869994822,5,3
E101077,Rosalinde Eckbauer B.Sc.,System Administrator,IT,198.30849206244892,19,49.31340923183002,70109.13643080438,0.41080810366974935,5,4
E101078,Betti Berger,Sales Representative,Sales,172.1442875468042,9,40.71324316124489,55631.07979398139,0.30201273469074236,9,4
E101079,Anika Geisler MBA.,People Operations Lead,HR,138.0499529998007,11,14.505769444153024,55837.54540908649,0.28253712038698225,9,2
E101080,Jennifer Becker-Kranz,DevOps Engineer,IT,183.66468273904826,20,44.42720275192643,77392.5693928677,0.6478466698945216,8,3
E101081,Dr. Gisela Hamann,Key Account Manager,Sales,180.09711406673946,19,49.963509875907846,62766.90445953249,0.5800653948711617,5,2
E101082,Ing. Fredy Matthäi,Line Manager,IT,146.1226967329451,0,28.479383397350613,31586.813166276806,0.5952471557363745,9,4
E101083,Alfons Schmiedecke-Scholl,HR Specialist,HR,176.45812747576997,19,44.08726934974574,68776.2302602914,0.567345469813407,7,4
E101084,Univ.Prof. Gebhard Ortmann MBA.,HR Business Partner,HR,155.14965665364946,8,58.2995966975421,47755.45645838368,0.5471533459765469,9,2
E101085,Frau Annika Holt MBA.,Line Manager,IT,167.28770127741984,14,41.12066375178239,64881.159853177865,0.45947802812049376,4,3
E101086,Hassan Gute-Seifert,Data Scientist,IT,138.7917257465523,0,51.41628864329489,28896.054251039728,0.478165372477256,8,5
E101087,Univ.Prof. Rolf-Dieter Ring B.Sc.,Key Account Manager,Sales,163.63275266679793,11,35.578450297634795,49972.48316722956,0.29793969908264273,10,4
E101088,Rabea Trüb-Klemt,HR Business Partner,HR,128.57495163528944,2,39.820357115428436,36669.90398709332,0.7571471323853896,3,4
E101089,Prof. Rabea Neureuther B.Eng.,Account Manager,Sales,145.38743855411846,10,37.95378712073654,41108.98636217076,0.795876244890922,6,3
E101090,Harriet Hiller,Recruiter,HR,120.14030208327148,1,36.12879573652444,30815.73975438911,0.589031960363022,13,4
E101091,Herr Gisbert Schenk,Software Engineer,IT,144.42058992240828,15,38.522779549169236,59329.01155357274,0.5092487678509987,3,1
E101092,Herr Tino Wulff B.Eng.,System Administrator,IT,143.94691466180612,8,23.693182190756826,41398.206918465374,0.14252841587711107,3,2
E101093,Rouven Mude,DevOps Engineer,IT,192.49570917646648,14,36.69119865616703,63285.29505678289,0.26978464572832495,12,2
E101094,Oxana Sauer,Sales Lead,Sales,200.02487539981462,11,53.37806455426785,46688.79841328358,0.568958034260664,14,4
E101095,Dr. Berend Hentschel B.A.,Account Manager,Sales,112.73141884293628,0,30.363099431481665,29320.63475818102,0.5337355559713386,13,1
E101096,Katherina Zorbach,Sales Lead,Sales,164.78980752172387,12,29.338667285266894,55465.78612661484,0.8218727908908643,10,3
E101097,Ralf-Peter Hartmann,Key Account Manager,Sales,165.1098640104215,13,40.61212371394755,62767.25780738059,0.7099768094325396,9,3
E101098,Gislinde Gerlach-Gierschner,Line Manager,IT,165.64209700212353,7,41.11183143357245,43947.21782559573,0.9391705509503955,14,4
E101099,Prof. Giovanni Walter B.Eng.,Account Manager,Sales,173.5171470779774,7,43.77464719053986,48680.767970641056,0.8452287451122189,12,5
E101100,Nikolai Thies,Key Account Manager,Sales,155.83809083375326,11,38.862614268153614,55502.976986385635,0.6234931036149713,3,2
E101101,Violetta Rosenow,People Operations Lead,HR,131.68283254853804,0,40.718641644583336,30617.287780845712,0.6650545295593058,13,2
E101102,Karl-Otto Graf-Nohlmans,HR Business Partner,HR,138.06235367959914,10,36.491152263710006,44552.43295863272,0.4275367920656169,4,4
E101103,Christine Noack,Line Manager,HR,108.10646704052628,7,27.242038447000358,36827.09569547826,0.9037533621812093,6,1
E101104,Baptist Blümel,HR Specialist,HR,141.15989708396077,9,39.286081316893494,48532.52700709593,0.564624238554302,3,3
E101105,Prof. Emanuel Bärer MBA.,Sales Representative,Sales,192.21010641096672,18,47.24596996442464,63286.51563048693,0.40292759257825933,5,4
E101106,Guenther Schmiedecke,Key Account Manager,Sales,195.5050709630112,10,45.15054626352334,54596.30545840646,0.8920726585545302,10,5
E101107,Ron Ehlert B.Eng.,Data Scientist,IT,139.3278632288414,6,22.557578730607126,45729.28259049289,0.6349602201230475,10,5
E101108,Ing. Anselm Barkholz,System Administrator,IT,173.4079289868794,10,42.51925363309083,49076.94502781475,0.7526928361354188,10,4
E101109,Klaus-Michael Tlustek-Faust,Key Account Manager,Sales,155.99229814791747,16,31.072304741428308,56211.43538029365,0.37663006698618584,8,3
E101110,Sigmar Putz,HR Specialist,HR,127.05900715158268,0,53.92164005221382,32553.677748036367,0.31800126964481173,8,1
E101111,Wendelin Briemer,Key Account Manager,Sales,174.7959307574929,20,43.2626978292838,64910.252769324245,0.726575744485987,7,2
E101112,Melissa Spieß,Account Manager,Sales,192.30712500124744,20,48.962839601306065,66207.68038534568,0.13303519106949066,11,1
E101113,Liesa Ditschlerin-Kallert,Data Scientist,IT,147.20444326671608,7,40.211681444148596,39102.921308924226,0.3737439979254185,6,4
E101114,Friedlinde Ernst,IT Project Lead,IT,153.41393437488972,5,39.33945001102523,39307.49489030023,0.5791405318247319,12,5
E101115,Univ.Prof. Willi Mälzer,Line Manager,IT,190.80468183306527,17,54.95844917653247,69850.96167035282,0.3615602179213684,14,4
E101116,Univ.Prof. Frida Gertz B.Eng.,Sales Representative,Sales,161.78185083269364,5,49.72774396625016,39974.795648882355,0.662543599279331,14,3
E101117,Univ.Prof. Klaus-Werner Gertz MBA.,HR Business Partner,HR,128.97274033725895,4,41.17858652247548,35783.90653786152,0.7569603705282067,14,2
E101118,Nadeschda Stroh,Business Development Manager,Sales,154.4321858427798,12,38.00333573862602,46371.92534977378,0.6841316519791856,9,3
E101119,Birgid Gierschner,Business Development Manager,Sales,176.94358599502112,18,22.928252744691303,68760.6229236492,0.6494057984004793,3,5
E101120,Willi Tintzmann,People Operations Lead,HR,132.17184266874767,7,43.2456753487414,40097.97697035686,0.5678078564303721,11,2
E101121,Sigrun Winkler-Rosenow,HR Specialist,HR,154.51689034469172,8,38.73896030680285,46587.58809579048,0.7229807039671515,9,3
E101122,Dino Schleich,Recruiter,HR,185.60355771080293,16,45.539560470822764,60228.9069204168,0.2942344558236947,12,2
E101123,Türkan Schmidtke,Recruiter,HR,117.0420367467655,2,48.57818841534787,38190.88609799719,0.4836062932106491,14,1
E101124,Univ.Prof. Karl-Wilhelm Döhn MBA.,System Administrator,IT,203.78197002060244,18,52.32921095047247,65213.81803985724,0.36438402376599055,11,4
E101125,Guenther Weinhage-Buchholz,DevOps Engineer,IT,170.9441070931776,10,43.36992910894404,49705.368227384744,0.23593396200416872,9,5
E101126,Ing. Giuseppe Geisel B.Sc.,Sales Representative,Sales,138.32553386174564,16,29.536395348717946,64428.7357372773,0.1030964017409095,4,1
E101127,Ingetraud Atzler,Line Manager,IT,161.99273072994927,20,18.506864490818668,80534.70091131593,0.3025526797732206,8,2
E101128,Delia Hering,Sales Representative,Sales,188.4327864129436,18,31.753001396432083,70442.23465179277,0.19507709834636172,12,2
E101129,Hanni Hertrampf,Line Manager,Sales,181.65851153513,1,53.33488499505068,31556.969468256953,0.5692224311498045,14,4
E101130,Osman Ackermann,IT Project Lead,IT,199.7859890611668,7,58.23491469299441,44015.989953076445,0.4125373430693884,13,5
E101131,Hans-Jörg Mangold,System Administrator,IT,186.14516612732976,18,37.620992482308246,63375.70269837783,0.7688523354848662,6,4
E101132,Dr. Svea Lehmann,Sales Representative,Sales,129.6666497243155,6,25.390407457176487,37250.02148240153,0.5492316468066955,5,3
E101133,Dipl.-Ing. Gina Ritter MBA.,Sales Representative,Sales,188.1207451942099,16,33.5158642499716,59236.24606466839,0.732855421050366,4,5
E101134,Sebastiano Naser,System Administrator,IT,190.2283517304145,5,51.37805822697871,36139.25518144029,0.4429893990355092,8,5
E101135,Dr. Henner Briemer B.Sc.,Key Account Manager,Sales,178.4397001781621,18,34.089868264728935,69266.84191897942,0.6861768096758805,10,4
E101136,Alexa Juncken,People Operations Lead,HR,124.64823021185981,5,45.89123947667514,34644.02571065507,0.5363405469238149,8,4
E101137,Waldtraut Döhn,Software Engineer,IT,132.99719283104716,1,41.68558301298035,38666.05280690022,0.39037071192596956,11,4
E101138,Günter Geißler,System Administrator,IT,173.77485526647476,5,47.10003259037054,43760.23191809415,0.6821293275869338,7,4
E101139,Catherine Wagenknecht-Bruder,System Administrator,IT,171.27547071238868,4,58.18010998947038,38102.508646838345,0.440707395021671,4,5
E101140,Gunther Scheibe,People Operations Lead,HR,191.21511663138753,18,45.89781475534338,66001.59305732534,0.7188331752411876,10,5
E101141,Univ.Prof. Almuth Losekann B.A.,Business Development Manager,Sales,165.0099346322152,19,41.46916276637929,65213.593451927234,0.35385618166415106,11,1
E101142,Dr. Anka Ditschlerin,System Administrator,IT,139.19543875249659,3,59.28373565808919,37350.42205673882,0.9091638319387377,12,2
E101143,Danielle Grein Groth,IT Project Lead,IT,186.18573169640914,16,43.49552101625061,67440.46231604295,0.2646749773313623,6,5
E101144,Univ.Prof. Kreszentia Ullmann,Sales Representative,Sales,153.52049522528986,10,32.070525026683995,46484.21768872093,0.2276828135298263,8,2
E101145,Maria Holzapfel,HR Business Partner,HR,139.80186672873583,3,46.87465289769486,28333.039555406347,0.35459269955915224,13,4
E101146,Edit Dietz,Software Engineer,IT,172.4210466366971,12,44.474555421329704,57516.09127428372,0.05670958468344898,12,4
E101147,Hans-Peter Rudolph,Data Scientist,IT,167.22853105382688,19,36.920976577294,69621.829871219,0.7462984931376204,10,2
E101148,Dr. Anke Klingelhöfer B.Sc.,Recruiter,HR,168.9778132053905,16,34.82413947533726,56399.005992794104,0.3229311227956261,11,1
E101149,Frau Evi Speer,HR Specialist,HR,149.61356595079195,8,37.01740512685092,42333.04314542941,0.16099704855135563,14,1
E101150,Dr. Ariane Bauer B.A.,DevOps Engineer,IT,142.50253984596552,3,34.68110642498243,31704.478629749297,0.2757595400544802,7,3
E101151,Univ.Prof. Fritz Butte,HR Specialist,HR,151.63404226902662,13,37.34240181287108,52377.33865482875,0.4342846264052685,14,3
E101152,Frau Franca Ziegert MBA.,System Administrator,IT,161.8253958736749,18,31.572033977581384,64381.58622979406,0.7189544389865702,8,5
E101153,Dipl.-Ing. Sylwia Speer B.Eng.,Line Manager,IT,162.61513538923717,2,43.86154688159816,32667.263478596262,0.7144613258027334,13,5
E101154,Marijan Ring,Software Engineer,IT,164.95391038174256,13,43.11201313958819,52746.031724657696,0.2330900103228784,6,4
E101155,Concetta Koch II-Kranz,Line Manager,IT,162.36056217368434,7,43.45201777229469,40209.18090250036,0.36038749547405163,7,4
E101156,Constance Matthäi,Sales Lead,Sales,162.58615222266792,0,39.37630660563346,28856.078280403093,0.7085648820654415,9,3
E101157,Francisco Mans,Recruiter,HR,153.1273280727052,9,38.22336743974938,48838.45767429781,0.6958734560195856,11,3
E101158,Elma Hecker B.Eng.,HR Specialist,HR,208.73349587655665,17,54.42005797653515,62418.51731817578,0.45881326552841195,12,3
E101159,Constantin Weller,Sales Lead,Sales,176.0200914397641,15,40.674058868378026,65793.33511670651,0.5965897965601209,13,1
E101160,Augustin Staude,People Operations Lead,HR,133.6579855932246,7,52.637668460554764,46540.43857210393,0.5577983176266355,8,1
E101161,Rosalie Riehl,Business Development Manager,Sales,119.72302808188518,0,30.035840168336865,22045.77071570652,0.45312465148254966,8,1
E101162,Prof. Dorothea Röhrdanz,Sales Representative,Sales,169.2794778632952,11,45.89177834201379,54618.63882706927,0.8037715283131621,10,1
E101163,Sieghard Kraushaar,Software Engineer,IT,189.61987384160483,7,32.65296963339984,47027.71991292791,0.9199471178443469,13,5
E101164,Prof. Marlen Mülichen,Account Manager,Sales,152.61002268644836,15,34.43848071706665,57826.32515937904,0.6783669209416867,6,2
E101165,Dipl.-Ing. Georgios Budig MBA.,Recruiter,HR,158.61229001747432,17,35.88094160072448,56524.012063484224,0.318667730916097,5,4
E101166,Jan-Peter Rudolph,HR Specialist,HR,118.93718735042845,3,35.25401031396222,36040.33379705568,0.48091795664270637,9,5
E101167,Burckhard Wernecke-Meister,DevOps Engineer,IT,158.9813067526217,5,35.30395343518149,39961.45674258878,0.330815420283025,7,5
E101168,Dr. Zeljko Hahn,Key Account Manager,Sales,190.7256757399552,11,52.17275089890565,46391.76881733403,0.36431379236867306,4,5
E101169,Carl Berger MBA.,Line Manager,Sales,140.00775495549152,8,40.4541117311764,38743.90391870032,0.6448517603533291,4,2
E101170,Mirko Lübs,Data Scientist,IT,181.09535973082652,14,42.25055389209609,57562.232267732805,0.6015111873882214,13,4
E101171,Sami Schottin B.A.,Line Manager,HR,144.66280654327315,15,35.428400364485505,58834.61403974589,0.8390518212288317,8,1
E101172,Friederike Vogt,DevOps Engineer,IT,197.06312512407544,11,48.56939303718109,49913.67317338803,0.8315799010258133,10,5
E101173,Aziz Kraushaar,Account Manager,Sales,179.55947470614325,13,43.55056278238919,55582.94632626719,0.8812375013552702,3,5
E101174,Korinna Junk-Hofmann,Software Engineer,IT,180.1574839222788,12,36.910713556502614,48486.1181308984,0.3806553582176617,13,5
E101175,Trude Aumann MBA.,IT Project Lead,IT,127.37352767276228,1,24.15716107373357,29825.89693566943,0.6628310652356922,8,4
E101176,Harry Fischer,Line Manager,IT,178.41681201276288,2,42.16296458401871,36666.625153071735,0.7749030451578921,14,5
E101177,Karlfried Schacht-Säuberlich,Sales Lead,Sales,144.7368088885556,9,45.75679522535458,46250.14959824356,0.7915429609380188,4,1
E101178,Vincenzo Döring,DevOps Engineer,IT,122.02128529191795,8,30.211521616766536,37640.13764103724,0.6591033904137958,4,2
E101179,René Hörle,IT Project Lead,IT,183.61581774694614,19,37.04605381300838,65636.53861138214,0.3900058392255648,9,5
E101180,Susana Langern,HR Specialist,HR,138.41830350587577,7,45.37160501460956,38649.2076824657,0.6938564190770492,12,2
E101181,Hannchen Sölzer,Key Account Manager,Sales,146.7236199218422,9,24.290719428782324,49335.68148230865,0.4457150502068425,3,5
E101182,Prof. Ljubica Mühle B.Sc.,Data Scientist,IT,168.0579366246219,18,33.5114781659011,67594.18701690213,0.7489514963106318,8,2
E101183,Ing. Hans-Wolfgang Fechner,Recruiter,HR,126.69024281723021,2,43.769089416264016,25706.126874569847,0.4974422844187651,9,4
E101184,Ana Kroker-Kabus,Sales Lead,Sales,162.0528896707963,4,51.0501843885161,41795.064852910946,0.22348366747640758,10,3
E101185,Herr Petar Mülichen B.Eng.,HR Business Partner,HR,152.10224471938358,2,61.85779812271167,28439.068493607207,0.7384535025791564,9,4
E101186,Alexa Kallert,Software Engineer,IT,216.0918085456956,15,59.5865476836709,67795.91145241176,0.29755203130236707,8,5
E101187,Franka Holt,Business Development Manager,Sales,198.87314109438617,16,41.43769482316009,61756.11867749692,0.9233650758429852,11,5
E101188,Univ.Prof. Marjan Dippel B.A.,Sales Representative,Sales,152.8876886186563,14,35.157731185180474,51768.03250730419,0.4628543113333632,5,2
E101189,Gerald Weimer-Margraf,System Administrator,IT,171.34630145988382,2,49.23122267770886,28290.06964653659,0.5807166996665598,13,5
E101190,Elzbieta Vollbrecht,Key Account Manager,Sales,163.03932389288346,11,34.56407076276343,53740.476458936726,0.7240175862669566,8,2
E101191,Prof. Mareile Cichorius,System Administrator,IT,138.70991421664067,8,32.379047150543485,44043.50055050811,0.3388480797288146,6,2
E101192,Heinz-Wilhelm Hahn MBA.,Sales Lead,Sales,182.20372982530884,20,36.94733947634899,69516.7304519093,0.22002138696066023,4,3
E101193,Prof. Sophia Köster B.Sc.,Data Scientist,IT,169.57444670238658,11,35.69326699822893,60063.9011634852,0.634175002313168,3,5
E101194,Herr Gerold Tröst,Sales Representative,Sales,183.8010927876821,14,44.126306230658756,54503.779678854626,0.6627650234985991,14,3
E101195,Branka Zahn-Pruschke,People Operations Lead,HR,121.57336889668744,1,33.975983778656385,32299.814288478534,0.1865098851255269,14,4
E101196,Dierk Gröttner,Recruiter,HR,163.14205829023427,17,40.85122057297815,71099.22243686527,0.48307330077689564,3,3
E101197,Severin Bohlander B.A.,HR Business Partner,HR,198.1520626132926,19,55.949534514053205,69352.567377332,0.3975592856778157,13,2
E101198,Herbert Binner,DevOps Engineer,IT,173.2559174583929,11,41.221407140740475,43966.986323209974,0.5890353376948053,12,5
E101199,Melissa Gumprich,Sales Representative,Sales,117.84946095993767,3,55.167422881217774,38526.94505866068,0.8444698541233098,5,1
E101200,Gudula Mitschke,IT Project Lead,IT,184.5290861721942,15,52.02056601065949,54184.98571108278,0.5730241360930199,6,5
E101201,Magrit Ebert-Stiffel,Sales Representative,Sales,155.47462114885624,15,45.920402367006325,67034.03764366482,0.7567544094427459,4,2
E101202,Erol Köhler,Business Development Manager,Sales,143.28704872933778,0,36.4584721006148,25885.66197501011,0.37012758245217475,14,3
E101203,Prof. Ingelore Gierschner MBA.,Account Manager,Sales,147.4928026150373,1,50.40507977349104,46847.54753872832,0.18344899977659868,13,3
E101204,Gertrude Fröhlich,Software Engineer,IT,145.29477637135452,2,37.50025081361926,41336.87994163839,0.494620690690332,13,3
E101205,Nelly Stroh,Data Scientist,IT,205.24805701934065,20,39.97990344973039,66016.93715186011,0.7204215939898738,13,4
E101206,Friedhelm Baum,Software Engineer,IT,183.22680990527198,19,43.30198674165594,68100.06902500805,0.5352626863010732,3,3
E101207,Anica Fröhlich-Rudolph,DevOps Engineer,IT,172.7609001444673,16,39.94632527606518,65768.22140816732,0.3384332453644062,6,3
E101208,Stanislaw Hartung B.A.,Business Development Manager,Sales,184.23767479784266,19,32.79732281589463,71918.30237113354,0.04559747835827385,9,2
E101209,Franz Siering MBA.,HR Specialist,HR,166.60631178830718,20,24.729010850171306,72211.68129988099,0.4224363207650281,12,3
E101210,Steven Zahn,System Administrator,IT,160.60531526423003,0,49.59132930325479,36260.79518483055,0.177443999619436,13,5
E101211,Hüseyin Eigenwillig,Software Engineer,IT,195.44906160809754,19,45.70342126806361,67385.15526682815,0.846406647935545,8,4
E101212,Prof. Rolf Anders,Sales Representative,Sales,159.14815182405778,5,22.79389007503658,38166.41165711983,0.8651042149248024,8,5
E101213,Ing. Leander Jäkel B.Eng.,System Administrator,IT,185.15041435238453,14,32.532126504631435,56265.680060376944,0.6880522943367614,13,4
E101214,Dipl.-Ing. Silja Keudel,DevOps Engineer,IT,210.37341682874657,13,41.79065429273385,60291.866159860634,0.4066228916723363,11,5
E101215,Elisa Harloff MBA.,Sales Representative,Sales,183.95740581925097,19,44.42572353560568,69825.90520151323,0.731491398806006,4,4
E101216,Marika Pölitz,Account Manager,Sales,151.85358962851998,14,24.815463410329084,59456.418328451284,0.8271448336817331,6,3
E101217,Lidija Dobes-Albers,DevOps Engineer,IT,167.35020520101608,13,39.10761333457578,59976.17124628591,0.4041521453869628,7,5
E101218,Kristine Seifert,System Administrator,IT,168.09568903154027,20,45.39654595253964,59744.73796073072,0.34690509056801216,3,2
E101219,Fanny Stolze,Account Manager,Sales,165.28659692239242,4,36.4848819810072,39550.34411937575,0.43378522752713977,10,4
E101220,Ilija Bolnbach,People Operations Lead,HR,139.07704516059428,5,42.558296484343934,41092.84444436858,0.44868902071672,10,4
E101221,Erica Schwital,Key Account Manager,Sales,189.96006884410107,16,35.12448117955523,70344.04040650353,0.3380667314964341,8,2
E101222,Sofia Hofmann,Data Scientist,IT,179.09402750583166,10,49.09196351699522,42357.06008868167,0.5653418420635214,14,5
E101223,Margita Trub,Line Manager,HR,139.4868367962697,15,32.007142861337286,67785.93316188379,0.517857396537111,7,1
E101224,Constanze Fischer,DevOps Engineer,IT,153.4435579956734,11,28.5792176090562,52377.04564462333,0.6202366530432594,10,3
E101225,Herr Romuald Schinke MBA.,Line Manager,IT,159.17922578029635,14,40.289268640615504,60444.94765330022,0.5900952119358279,5,2
E101226,Marisa Etzold,Sales Representative,Sales,138.1372299131243,3,25.664740277115044,44379.593938046884,0.42014503779184753,5,4
E101227,Matthias Oestrovsky,Business Development Manager,Sales,159.8200499193823,17,18.9488881193721,66803.80634002786,0.4839414845829364,4,4
E101228,Ellen Lindner,HR Business Partner,HR,185.95293789744582,20,50.83735298054013,72001.8414473128,0.6960242394581725,7,4
E101229,Harriet Walter-Beier,DevOps Engineer,IT,121.7806248312087,2,30.15775518439181,35211.455929011594,0.3604700240870241,5,1
E101230,Günther van der Dussen B.A.,HR Business Partner,HR,118.12650853626275,7,26.663484174161873,41582.60932502811,0.7278289235706453,5,3
E101231,Univ.Prof. Gloria Patberg B.Eng.,Business Development Manager,Sales,127.31856161297,2,31.882412230503917,33857.55437744803,0.666420991024388,8,4
E101232,Univ.Prof. Thaddäus Roht,Sales Representative,Sales,132.18733449342972,7,31.433493685892046,40422.43616938626,0.652638406823663,10,2
E101233,Ing. Benedikt Mude,Sales Representative,Sales,178.0878937851654,17,38.57888538836456,63777.16550287259,0.9122826531989973,4,3
E101234,Pavel Heser-van der Dussen,System Administrator,IT,118.45360351835703,9,29.065132663140332,36320.346514724515,0.624765748225872,6,2
E101235,Univ.Prof. Tomasz Käster,Business Development Manager,Sales,203.1607222365886,19,44.98186142256155,70145.19783783774,0.5975514126070705,13,2
E101236,Emmerich Klapp,Line Manager,HR,167.9171894224695,16,46.46234131157715,61391.31373108187,0.2217629357641214,9,3
E101237,Univ.Prof. Sören Jäntsch MBA.,System Administrator,IT,133.47970874804457,7,27.250085493844647,42318.98131666618,0.6178974643743258,3,4
E101238,Gundi Heß,Line Manager,HR,130.33668078310077,10,33.81903377051612,51098.790419700716,0.738268072735552,3,1
E101239,Irmhild Drubin,Business Development Manager,Sales,153.91571958815427,4,34.76942759961414,30832.180385172796,0.5422300476024667,14,2
E101240,Frau Sonja Schulz B.Sc.,Recruiter,HR,167.70334825803116,12,38.349926386336584,63646.34998310641,0.4373267603590871,12,2
E101241,Dr. Jo Dussen van MBA.,Software Engineer,IT,201.84164946981863,20,50.82683516983682,69486.16269256201,0.3700313675443327,9,3
E101242,Henrike Bloch,System Administrator,IT,161.93041972188556,4,51.403134150026084,37270.77783513905,0.8895785504033559,9,3
E101243,Charles Gute-Karz,HR Business Partner,HR,141.1715745271468,12,64.98867386165787,49173.01894933539,0.6935365955071471,3,2
E101244,Prof. Sylvia Mielcarek,Software Engineer,IT,121.88585961360921,5,17.30626070845822,40119.73191224631,0.604321355795565,3,4
E101245,Gino Trubin-Girschner,DevOps Engineer,IT,133.53972609751756,4,30.75704276848371,44934.7994513664,0.20582292957959705,6,4
E101246,Ingo Kade,Line Manager,Sales,190.93208631229422,8,58.14009181074984,51179.58104716017,0.7484414716206781,7,4
E101247,Ing. Manfred Bohlander,Sales Lead,Sales,154.81183402035833,15,21.992996822231653,64272.18875570278,0.4077555851045869,7,4
E101248,Henner Höfig,Recruiter,HR,138.42777358940992,1,57.91265064170706,34731.99475833636,0.2769681804987729,6,1
E101249,Rainer Wohlgemut B.A.,Data Scientist,IT,133.67065648481682,0,41.47351273143245,28207.28736218695,0.6176656254179167,10,2
E101250,Dipl.-Ing. René Wiek,Software Engineer,IT,158.91236469503144,7,41.841327730225444,36749.18416481649,0.5032717327585855,9,5
E101251,Carlos Schmiedecke,DevOps Engineer,IT,162.38386674693385,18,27.202020138805295,64994.80614066683,0.6636944354757631,11,2
E101252,Univ.Prof. Hubertine Kusch,Account Manager,Sales,162.39885433619014,10,35.48836779995703,48820.64267733161,0.6359431090172268,9,2
E101253,Dipl.-Ing. Hannchen Adolph,Sales Representative,Sales,159.40949599719053,11,57.473763597099065,57243.972198356205,0.6900852300234925,12,1
E101254,Jovan Gute,System Administrator,IT,164.87078719538715,11,39.52316864758773,53546.952212299104,0.647851126616526,3,4
E101255,Viviane Austermühle,Data Scientist,IT,152.163230129743,6,35.555009717897946,50061.55763951774,0.9121688360962575,9,4
E101256,Nuray Radisch,Key Account Manager,Sales,174.00943137619277,12,44.05719196379236,59987.44270019087,0.6823924156173277,3,5
E101257,Albert Stey B.Sc.,Line Manager,IT,165.73711446121368,7,38.07782399697343,41717.521952479525,0.6018013245874254,9,5
